sentence,label_name,label_ID,language
"Fearmongers peddling ""official English"" say it is. And they've persuaded 21 states and countless municipalities that they're right. All have made English their ""official"" language. Montana and South Dakota are the latest. Ten other states and Congress are weighing whether to join the parade.
",Cultural Identity,11.0,en
"FAIR WILL EXPLAIN AREA'S SERVICES TO IMMIGRANTS AND REFUGEES; REAL ESTATE FIRMS, BANKS, CITY AGENCIES WILL SHOW THEIR WARES",Quality of Life,10.0,en
BEHIND THE BRAINPOWER TECH WORKERS ON VISAS HELP FUEL SILICON VALLEY INNOVATION,Economic,1.0,en
UP TO SPEED: THE WEEK'S TOP STORIES,Other,15.0,en
Attorney General Janet Reno said today that only federal courts had the authority to decide whether a 6-year-old boy should be reunited with his father in Cuba but said immigration officials had lifted a Friday deadline for his return to allow his relatives to appeal in federal court.,"Legality, Constitutionality, Jurisdiction",5.0,en
"The question of who has legal authority to speak for the child regarding his immigration status in this country ""remains one of federal, not state, law,"" Reno said. If the relatives want to challenge the INS decision, she said, the Justice Department is prepared to litigate the matter in federal court.","Legality, Constitutionality, Jurisdiction",5.0,en
MANY EXPECT NEW INFLUX OF REFUGEES,Capacity and Resources,2.0,en
"Some lawmakers are pushing a bill that would grant Elian and his family permanent residence, which would void an Immigration and Naturalization Service ruling that the 6-year-old boy should be sent home to his father in Cuba.","Legality, Constitutionality, Jurisdiction",5.0,en
"Gonzalez attorney Greg Craig told NBC the father wants a visa to come to America, but his only goal is to be reunited with his son and take him home.","Legality, Constitutionality, Jurisdiction",5.0,en
"Earlier Wednesday, more than 100 protesters milled outside Lazaro Gonzalez's home, chanting, praying and vowing to form a human chain to keep the boy here.",Public Sentiment,12.0,en
PIONEER PRESS BOOK CLUB,Other,15.0,en
MOFFETT WRONG - HIGH IMMIGRATION UNTENABLE,Capacity and Resources,2.0,en
"The writer, Steven Camarota of the Center for Immigration Studies, has probably forgotten that every American's ancestors were immigrants at one time or another.",Cultural Identity,11.0,en
"During the two months since, Dawson has been handcuffed, spent two nights in a orange jumpsuit in the Krome Detention Center in Miami, been deported and been arrested in Germany. Now he sits in a Milan, Italy, hotel, trying to piece his life back together.",Crime and Punishment,7.0,en
MUSICAL CHRONICLES CORRIDOS RECOUNT HISPANIC IMMIGRANTS' STRUGGLES AND TRIUMPHS EVERYDAY LIFE PUT TO MUSIC IN BALLADS BY LOCAL GROUPS,Cultural Identity,11.0,en
"They had already endured months of eating mostly potatoes and rice. That was during the summer and fall of 1992, when Serb troops occupied their city and prohibited them and the other 20 families in their apartment complex from leaving the building for four months.",Quality of Life,10.0,en
"The government said that 150,000 children would march outside the U.S. Interests Section today to protest American immigration polices and continued delays in Elian's return to his communist homeland.
",Public Sentiment,12.0,en
U.S. POLICIES DRIVE MANY IMMIGRANTS TO AMERICA,Policy Prescription and Evaluation,6.0,en
"The anti-immigrant people seem to forget that many, if not most, immigrants, legal and illegal, are in the United States because of the actions of our government - our foreign policy, our wars, our economic policies.",Policy Prescription and Evaluation,6.0,en
"The economic war on developing countries continues to the present time. The World Bank gives money to the elite, leaving the average working person the choice of emigrating or starving.",Economic,1.0,en
U.S. deports record number of illegal aliens,Crime and Punishment,7.0,en
"Gorelick and INS Commissioner Doris Meissner said deportations hit a record 51,600 in 1995. It represents a 15% increase over 1994. Gorelick said nearly 32,000 of the deportees were criminals.",Crime and Punishment,7.0,en
Al-Najjar's backers demand an end to FBI's 'harassment',Public Sentiment,12.0,en
"When his pain becomes unbearable, Wu likely will end up in a hospital emergency room, where, according to a new study, more and more legal immigrants are ending up for their primary health care.",Health and Safety,9.0,en
"Police say Orleans-Lindsay shot Toatley, 37, to death Oct. 30 during an undercover drug purchase. Orleans-Lindsay, of Silver Spring, allegedly accepted $ 3,500 in cash for cocaine, pretended to get the drugs and returned to the trooper's sport-utility vehicle a few minutes later, firing a single shot. Toatley, a 16-year trooper and father of three, died 2 1/2 hours later.",Crime and Punishment,7.0,en
"Adriana Ries, a 27-year-old computer engineer from Brazil, has a job not enough Americans are qualified to do. Well-educated workers such as Adriana are paid $ 48,000 to $ 55,000 a year by Siemens in Boca Raton to test software for telecommunications networks before it is sold to customers.",Economic,1.0,en
"As employers clamor for more foreign-born workers and as tens of thousands of Mexicans slip across the border each year, the percentage of immigrant workers in the nation's labor force has climbed to its highest level in seven decades.",Economic,1.0,en
ELLIS ISLE WEB SITE SWAMPED,Capacity and Resources,2.0,en
"President Bush, during his campaign, supported the industry position that its global competitiveness would suffer without qualified workers brought to the United States through the program.",Economic,1.0,en
"Twelve years ago, they fell in love. Ten years ago, they had a child. This year, Ana Julia Avilez and Jose Arnulfo Montoya got interested in getting married.",Quality of Life,10.0,en
Can America Assimilate?,Cultural Identity,11.0,en
"Often scorned at home and ignored in the United States, migrant laborers found themselves celebrated as heroes Thursday by Mexican President Vicente Fox.",External Regulation and Reputation,14.0,en
Hundreds jam immigration law session,Capacity and Resources,2.0,en
"The response is so great because the law temporarily lets certain illegal immigrants get a green card without leaving the United States, where many have lived, worked and raised families for years.","Legality, Constitutionality, Jurisdiction",5.0,en
Family gets visas to attend funeral,"Legality, Constitutionality, Jurisdiction",5.0,en
BUSH GIVES LABOR PICK HIS VOTE OF CONFIDENCE,Political,13.0,en
G.O.P. Agrees To College Aid For Immigrants,Political,13.0,en
Court documents say the survivor was one of three men who helped the immigrants cross the border.,Crime and Punishment,7.0,en
"If convicted, Lopez-Ramos, of Sonoyta in the Mexican state of Sonora, could receive up to life in prison or the death penalty, the Immigration and Naturalization Service said.",Crime and Punishment,7.0,en
"Laborers fill in a gap at tuxedo company; Mexican employees with special work visas help After Hours through peak season. It's a rising U.S. trend.
",Economic,1.0,en
